step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
289,0.81,3.9495,+0.0057,1.9371,2.0124,0.0486,+0.0733,4.0145,11.9279
290,0.82,3.9564,+0.0047,1.9082,2.0482,0.0170,+0.0815,4.1011,12.5950
291,0.80,3.9413,+0.0036,1.9000,2.0412,0.0110,-0.0700,3.6997,11.5593
292,0.80,3.9376,+0.0022,1.9151,2.0225,0.0129,+0.2537,3.8587,11.3404
293,0.80,3.9434,+0.0108,1.9140,2.0293,0.0147,+0.1089,3.8690,12.2598
294,0.81,3.9380,+0.0009,1.9090,2.0290,0.0086,+0.0365,3.7149,11.9577
295,0.81,3.9507,+0.0081,1.9129,2.0378,0.0099,-0.1187,4.2203,12.5948
296,0.80,3.9556,+0.0040,1.9151,2.0405,0.0141,-0.1276,3.9042,12.5531
297,0.80,3.9514,-0.0097,1.8971,2.0543,0.0187,-0.0544,3.7570,11.9209
298,0.80,3.9494,-0.0104,1.9153,2.0342,0.0429,-0.1345,3.9240,11.7563
299,0.81,3.9740,-0.0067,1.9148,2.0592,0.0256,-0.1101,3.9532,11.8539
300,0.81,3.9638,-0.0051,1.9213,2.0425,0.0134,+0.0123,3.8780,12.1332
301,0.77,3.9522,-0.0013,1.9405,2.0117,0.0128,-0.1591,4.0490,12.1981
302,0.79,3.9556,+0.0040,1.9286,2.0270,0.0202,-0.1253,3.9243,11.0700
303,0.78,3.9657,+0.0023,1.9051,2.0605,0.0205,-0.1183,3.3065,10.2745
304,0.78,3.9684,-0.0052,1.9101,2.0583,0.0388,-0.3200,3.5599,11.4242
305,0.78,3.9408,-0.0118,1.9163,2.0245,0.0189,-0.1150,3.3616,11.0903
306,0.80,3.9494,-0.0056,1.9172,2.0322,0.0160,-0.0075,3.1111,10.9379
307,0.80,3.9361,-0.0213,1.9195,2.0166,0.0205,+0.1377,3.4458,10.7131
308,0.78,3.9474,-0.0094,1.9201,2.0273,0.0092,+0.0658,4.1441,11.7662
309,0.79,3.9448,+0.0021,1.9161,2.0287,0.0085,-0.0399,3.7535,11.1146
310,0.79,3.9322,+0.0135,1.9123,2.0199,0.0253,+0.1403,3.4700,10.2294
311,0.78,3.9463,+0.0122,1.9112,2.0350,0.0133,+0.0300,3.4700,10.7402
312,0.80,3.9428,-0.0005,1.9076,2.0352,0.0117,-0.0610,3.4022,10.7160
313,0.80,3.9391,+0.0038,1.9105,2.0286,0.0199,-0.1202,3.2817,9.8513
314,0.79,3.9366,+0.0037,1.9093,2.0273,0.0141,-0.2790,3.4768,11.1206
315,0.79,3.9393,+0.0038,1.9295,2.0098,0.0166,-0.1299,3.5647,10.3535
316,0.78,3.9358,-0.0152,1.9121,2.0237,0.0129,-0.0093,3.3053,9.8586
317,0.80,3.9334,-0.0011,1.8904,2.0431,0.0156,-0.1254,3.4971,9.5605
318,0.80,3.9506,+0.0092,1.9005,2.0500,0.0155,-0.1028,3.8412,10.9873
319,0.79,3.9419,-0.0051,1.8912,2.0506,0.0128,-0.0579,3.4543,9.7624
320,0.79,3.9396,-0.0047,1.9012,2.0385,0.0149,-0.1001,3.4507,9.4674
321,0.78,3.9451,-0.0078,1.9110,2.0341,0.0112,-0.0228,3.5504,9.7201
322,0.78,3.9514,+0.0018,1.9105,2.0409,0.0184,+0.1007,4.0009,10.0926
323,0.79,3.9419,+0.0106,1.8924,2.0495,0.0134,+0.2223,3.5271,9.4503
324,0.79,3.9523,-0.0026,1.9053,2.0469,0.0199,+0.1719,3.4955,9.6672
325,0.79,3.9315,+0.0086,1.9060,2.0255,0.0299,+0.0694,3.6807,9.8653
326,0.77,3.9285,+0.0051,1.9020,2.0265,0.0090,+0.1105,3.4585,9.7100
327,0.80,3.9324,-0.0095,1.9043,2.0281,0.0172,+0.1036,3.1417,9.3013
328,0.79,3.9378,-0.0036,1.9074,2.0304,0.0124,-0.0152,4.1486,10.5929
329,0.79,3.9535,-0.0038,1.9081,2.0454,0.0153,+0.0877,4.0087,11.1988
330,0.80,3.9228,-0.0052,1.9174,2.0054,0.0128,-0.1430,3.5149,10.3135
331,0.79,3.9332,-0.0003,1.9057,2.0275,0.0139,-0.2446,3.4552,9.9887
332,0.77,3.9389,-0.0053,1.9066,2.0324,0.0141,-0.2394,3.4751,10.1671
333,0.80,3.9372,+0.0117,1.9089,2.0283,0.0126,-0.0124,3.4051,9.7372
334,0.79,3.9368,+0.0032,1.9074,2.0294,0.0141,+0.2245,3.7002,10.4686
335,0.79,3.9416,-0.0073,1.9115,2.0302,0.0110,+0.2011,4.0698,10.9929
336,0.78,3.9488,-0.0033,1.9206,2.0281,0.0143,+0.3263,4.0922,11.6861
337,0.78,3.9337,-0.0017,1.9166,2.0171,0.0169,+0.3195,3.7293,11.0331
338,0.79,3.9393,-0.0041,1.9075,2.0318,0.0110,+0.3776,3.5348,10.6131
339,0.79,3.9415,+0.0020,1.8973,2.0442,0.0117,+0.1831,3.4244,10.4759
340,0.80,3.9339,+0.0025,1.9014,2.0325,0.0276,-0.0465,3.3087,11.1327
341,0.81,3.9521,+0.0036,1.9015,2.0506,0.0110,+0.1877,3.8552,10.9693
342,0.80,3.9356,+0.0015,1.8990,2.0366,0.0165,+0.1269,3.8314,10.7861
343,0.78,3.9349,-0.0018,1.9048,2.0301,0.0145,+0.1265,3.6001,10.4831
344,0.80,3.9374,-0.0016,1.9048,2.0326,0.0117,-0.0315,3.2653,9.9878
345,0.77,3.9446,+0.0044,1.9105,2.0341,0.0183,-0.0139,3.5728,10.6722
346,0.78,3.9570,+0.0037,1.9056,2.0515,0.0098,-0.0511,3.4404,10.7701
347,0.78,3.9390,+0.0063,1.9065,2.0325,0.0078,+0.0237,3.3956,10.6108
348,0.79,3.9321,-0.0147,1.9221,2.0100,0.0312,-0.0535,3.1826,9.8442
349,0.78,3.9351,+0.0027,1.9100,2.0251,0.0096,-0.0377,3.1266,10.4977
350,0.78,3.9310,+0.0065,1.9017,2.0293,0.0139,+0.1689,3.4797,10.2331
351,0.79,3.9467,+0.0063,1.9377,2.0090,0.0517,+0.0563,3.0170,10.2185
352,0.78,3.9365,-0.0073,1.9055,2.0310,0.0373,-0.1844,3.3776,10.1882
353,0.80,3.9475,-0.0060,1.9165,2.0309,0.0179,-0.1210,3.5447,10.0994
354,0.81,3.9267,-0.0132,1.8971,2.0296,0.0121,-0.1525,3.2545,9.8861
355,0.81,3.9256,+0.0017,1.9005,2.0251,0.0105,-0.4412,3.2512,10.1295
356,0.78,3.9360,+0.0137,1.9083,2.0276,0.0121,-0.3336,3.7289,10.8787
357,0.78,3.9356,+0.0117,1.9179,2.0177,0.0153,-0.3775,3.8837,11.2929
358,0.78,3.9296,-0.0103,1.9040,2.0256,0.0104,-0.2298,3.3668,10.6078
359,0.79,3.9287,+0.0121,1.9254,2.0033,0.0149,-0.1133,3.1264,10.5770
360,0.77,3.9387,+0.0015,1.9148,2.0240,0.0138,-0.2218,3.6145,10.9488
361,0.79,3.9488,-0.0220,1.9150,2.0338,0.0180,+0.0940,3.5121,11.7582
362,0.80,3.9566,-0.0151,1.9121,2.0445,0.0146,-0.1961,3.2125,10.3780
363,0.79,3.9476,-0.0112,1.9103,2.0374,0.0205,-0.1500,3.1356,10.2200
364,0.78,3.9431,+0.0075,1.9101,2.0329,0.0166,-0.0781,3.1172,10.6438
365,0.80,3.9344,+0.0006,1.9127,2.0217,0.0137,-0.0644,3.0525,10.9830
366,0.79,3.9355,+0.0067,1.9245,2.0109,0.0169,-0.0920,2.8126,10.9140
367,0.79,3.9345,+0.0076,1.9166,2.0179,0.0162,+0.0742,2.8621,10.7311
368,0.79,3.9470,-0.0057,1.9009,2.0461,0.0116,-0.1109,3.6990,11.5048
369,0.78,3.9398,-0.0062,1.9168,2.0231,0.0131,+0.1357,3.1844,10.7275
370,0.80,3.9464,-0.0129,1.9111,2.0353,0.0117,+0.1716,3.0755,11.2474
371,0.78,3.9294,-0.0006,1.9124,2.0170,0.0234,+0.0767,2.8741,10.3904
372,0.78,3.9242,-0.0023,1.9198,2.0043,0.0126,+0.0532,3.0906,10.7557
373,0.79,3.9374,-0.0101,1.9197,2.0178,0.0170,+0.0367,3.1734,11.1369
374,0.78,3.9414,+0.0049,1.9244,2.0169,0.0139,-0.1563,3.0202,10.5572
375,0.76,3.9327,+0.0175,1.9255,2.0072,0.0186,-0.0584,2.8006,10.0290
376,0.78,3.9412,+0.0066,1.9303,2.0110,0.0194,+0.0004,2.9559,10.6809
377,0.79,3.9255,-0.0095,1.9230,2.0025,0.0256,+0.1706,3.3253,10.7112
378,0.79,3.9276,-0.0090,1.9117,2.0158,0.0239,-0.0282,2.7405,9.3878
379,0.78,3.9274,-0.0032,1.9123,2.0151,0.0120,-0.1210,3.1164,10.2847
380,0.78,3.9403,+0.0033,1.9193,2.0210,0.0103,-0.1669,3.3533,11.4651
381,0.79,3.9325,+0.0021,1.9198,2.0127,0.0134,+0.0702,2.9317,10.4196
382,0.79,3.9453,-0.0009,1.9191,2.0262,0.0145,+0.1952,2.9709,10.7960
383,0.77,3.9473,+0.0022,1.9240,2.0233,0.0246,+0.2845,2.8230,9.8106
384,0.76,3.9408,+0.0056,1.9091,2.0318,0.0311,+0.0366,2.6313,9.6425
385,0.79,3.9340,-0.0154,1.9177,2.0163,0.0135,-0.0108,2.8139,9.4030
386,0.79,3.9341,+0.0078,1.9059,2.0282,0.0180,+0.1129,2.8777,8.9953
387,0.77,3.9281,-0.0030,1.9022,2.0259,0.0180,-0.1365,3.4744,9.1685
388,0.78,3.9275,+0.0057,1.9038,2.0237,0.0125,-0.0603,3.2044,9.2199
389,0.78,3.9274,-0.0012,1.9270,2.0004,0.0174,-0.0525,3.2920,9.0697
390,0.78,3.9331,+0.0006,1.9113,2.0218,0.0274,+0.1109,3.1336,9.1137
391,0.77,3.9324,-0.0032,1.9195,2.0129,0.0214,+0.0864,3.0387,8.6029
392,0.77,3.9177,+0.0054,1.8995,2.0182,0.0171,-0.1435,2.6466,7.6627
393,0.79,3.9521,+0.0052,1.8980,2.0540,0.0121,-0.2127,3.0894,8.2170
394,0.78,3.9296,+0.0132,1.8974,2.0322,0.0235,+0.0270,2.6625,7.7328
395,0.79,3.9346,-0.0033,1.9024,2.0322,0.0141,-0.2576,3.0073,8.4252
396,0.79,3.9446,-0.0036,1.9035,2.0411,0.0151,-0.1838,3.4827,9.7093
397,0.80,3.9373,+0.0108,1.9038,2.0335,0.0137,-0.1505,3.4694,9.8113
398,0.79,3.9479,+0.0123,1.9022,2.0458,0.0243,-0.2346,3.3171,9.6393
399,0.79,3.9428,-0.0074,1.9073,2.0355,0.0132,-0.2138,3.1959,8.9899
400,0.78,3.9451,-0.0143,1.8968,2.0483,0.0122,-0.1637,3.5419,9.6496
401,0.77,3.9353,+0.0038,1.9041,2.0312,0.0116,-0.2769,3.1383,9.0610
402,0.76,3.9429,-0.0117,1.8943,2.0487,0.0126,-0.2346,2.9591,8.9265
403,0.76,3.9445,-0.0078,1.9256,2.0188,0.0143,-0.2442,3.1121,9.2444
404,0.76,3.9384,-0.0014,1.8995,2.0388,0.0162,-0.1103,2.8758,8.9773
405,0.76,3.9473,+0.0072,1.9096,2.0376,0.0188,-0.0603,3.3633,9.8857
406,0.75,3.9286,-0.0055,1.9141,2.0145,0.0239,+0.0274,3.2574,9.5803
407,0.78,3.9235,+0.0178,1.9110,2.0125,0.0241,-0.0116,3.5463,9.4867
408,0.78,3.9366,+0.0103,1.9154,2.0212,0.0152,-0.0106,3.6168,9.5230
409,0.76,3.9311,-0.0018,1.9162,2.0149,0.0167,+0.0768,3.3313,9.3728
410,0.77,3.9222,-0.0069,1.9173,2.0050,0.0313,-0.0646,3.1516,9.7254
411,0.77,3.9205,-0.0081,1.9246,1.9960,0.0250,+0.0313,3.1609,9.8490
412,0.77,3.9204,-0.0028,1.9098,2.0106,0.0251,-0.1542,3.3872,10.2322
413,0.76,3.9420,-0.0047,1.9163,2.0257,0.0159,+0.0785,3.7882,10.0969
414,0.76,3.9171,+0.0035,1.9033,2.0138,0.0449,+0.1360,3.5077,9.3541
415,0.78,3.9271,+0.0144,1.9036,2.0235,0.0187,+0.1237,3.2608,9.1494
416,0.76,3.9432,-0.0099,1.9118,2.0315,0.0249,+0.1239,3.2989,9.9953
417,0.76,3.9402,+0.0046,1.9048,2.0355,0.0246,+0.0602,3.2825,9.1123
418,0.77,3.9546,-0.0048,1.9107,2.0439,0.0168,-0.1656,3.7415,10.7753
419,0.77,3.9288,+0.0092,1.8965,2.0322,0.0313,-0.2137,3.0249,8.7517
420,0.77,3.9277,+0.0146,1.9019,2.0258,0.0195,-0.2471,2.9414,7.9929
421,0.75,3.9429,+0.0114,1.9209,2.0220,0.0311,-0.0475,2.9938,7.8456
422,0.77,3.9452,-0.0156,1.9067,2.0385,0.0309,-0.0750,3.2034,8.6664
423,0.76,3.9383,-0.0030,1.9149,2.0234,0.0169,-0.2015,3.0200,9.0021
424,0.78,3.9509,-0.0104,1.9074,2.0435,0.0210,-0.2279,3.2285,9.3647
425,0.76,3.9526,+0.0102,1.9102,2.0424,0.0275,-0.1057,3.4738,9.9892
426,0.75,3.9487,+0.0117,1.9078,2.0409,0.0226,-0.1535,3.0819,9.6971
427,0.76,3.9154,+0.0014,1.9114,2.0040,0.0263,-0.1317,2.8514,8.1156
428,0.77,3.9338,-0.0056,1.9067,2.0271,0.0156,-0.1932,2.9895,8.4260
429,0.76,3.9473,+0.0148,1.8960,2.0513,0.0151,-0.3371,2.8984,8.3336
430,0.76,3.9397,+0.0154,1.9032,2.0364,0.0251,-0.3164,3.0020,8.2321
431,0.75,3.9611,+0.0160,1.9323,2.0288,0.0834,-0.1585,3.1794,9.9608
432,0.79,3.9292,+0.0061,1.9128,2.0165,0.0188,-0.3209,2.8180,8.9996
433,0.77,3.9285,+0.0017,1.9193,2.0092,0.0140,-0.2050,2.9678,8.7933
434,0.76,3.9307,-0.0105,1.8993,2.0314,0.0464,-0.0995,3.1956,8.5437
435,0.78,3.9404,-0.0081,1.9027,2.0377,0.0142,-0.0887,2.9800,8.6550
436,0.77,3.9523,-0.0053,1.9089,2.0434,0.0294,-0.0215,3.3452,8.9886
437,0.77,3.9731,-0.0073,1.9027,2.0705,0.0315,-0.2195,3.7637,10.1745
438,0.78,3.9537,+0.0098,1.8961,2.0576,0.0235,-0.2812,3.8129,10.2612
439,0.77,3.9337,+0.0017,1.9105,2.0232,0.0150,-0.1839,3.3266,9.1090
440,0.76,3.9351,-0.0053,1.9138,2.0213,0.0156,-0.0067,3.2811,8.4140
441,0.75,3.9461,-0.0041,1.8946,2.0514,0.0175,-0.2968,3.3760,8.7219
442,0.75,3.9257,-0.0045,1.8944,2.0312,0.0134,-0.0754,3.0735,7.3757
443,0.77,3.9069,+0.0057,1.8977,2.0092,0.0252,-0.2431,3.0955,7.3086
444,0.78,3.9292,-0.0140,1.9032,2.0260,0.0215,-0.2676,3.1635,8.4376
445,0.76,3.9401,-0.0009,1.9141,2.0260,0.0184,-0.1975,3.1154,7.7176
446,0.76,3.9618,+0.0035,1.9046,2.0572,0.0342,-0.1379,3.5479,8.4046
447,0.77,3.9428,-0.0052,1.9042,2.0386,0.0227,-0.1001,3.7292,8.8714
448,0.78,3.9328,-0.0084,1.8986,2.0342,0.0405,-0.1184,3.3879,8.3691
449,0.78,3.9413,+0.0110,1.8952,2.0462,0.0165,-0.0203,3.1448,8.6572
450,0.77,3.9179,-0.0014,1.9012,2.0166,0.0253,-0.0225,2.9718,7.8092
451,0.77,3.9223,+0.0066,1.8922,2.0300,0.0143,-0.0849,2.8104,8.3175
452,0.79,3.9405,-0.0023,1.9154,2.0252,0.0404,-0.0863,3.2089,8.7432
453,0.77,3.9422,-0.0026,1.9197,2.0225,0.0295,-0.1856,2.7628,9.2438
454,0.76,3.9126,-0.0044,1.9100,2.0026,0.0354,-0.1598,2.5216,7.4008
455,0.76,3.9382,-0.0052,1.8955,2.0427,0.0309,-0.0092,2.3420,7.8049
456,0.78,3.9386,-0.0010,1.8973,2.0413,0.0262,-0.2912,2.6682,8.3478
457,0.78,3.9435,-0.0053,1.8862,2.0573,0.0107,-0.1488,2.8299,8.7019
458,0.78,3.9434,-0.0045,1.8958,2.0476,0.0162,-0.4645,3.4652,9.3588
459,0.78,3.9347,-0.0048,1.8995,2.0352,0.0149,-0.4553,2.9297,8.6078
460,0.79,3.9327,-0.0108,1.9148,2.0179,0.0163,-0.3207,3.2047,9.4016
461,0.77,3.9397,+0.0001,1.9051,2.0346,0.0172,-0.1990,3.8668,10.6282
462,0.77,3.9290,+0.0144,1.8923,2.0366,0.0183,-0.1915,2.7510,9.1370
463,0.77,3.9273,+0.0004,1.8936,2.0337,0.0133,+0.0310,2.8832,8.6548
464,0.77,3.9469,-0.0033,1.9084,2.0385,0.0107,-0.3333,3.5333,9.7168
465,0.77,3.9258,-0.0014,1.9010,2.0247,0.0097,-0.2729,3.2280,9.2641
466,0.79,3.9203,+0.0014,1.8959,2.0243,0.0109,-0.3091,3.1660,8.6274
467,0.77,3.9202,+0.0061,1.8962,2.0240,0.0090,-0.2359,2.7737,8.6254
468,0.77,3.9240,+0.0047,1.9151,2.0090,0.0172,-0.0438,2.8268,8.8170
469,0.77,3.9252,-0.0002,1.8978,2.0273,0.0073,-0.1171,3.0189,8.6145
470,0.78,3.9338,-0.0097,1.9228,2.0111,0.0174,-0.1294,2.9629,9.0440
471,0.78,3.9277,+0.0033,1.9015,2.0262,0.0119,-0.0240,2.9500,8.9596
472,0.75,3.9325,+0.0003,1.9079,2.0245,0.0104,-0.1675,2.6946,8.6284
473,0.76,3.9366,+0.0072,1.9072,2.0294,0.0122,-0.0865,3.1518,10.0338
474,0.77,3.9418,-0.0054,1.9085,2.0333,0.0134,-0.1078,2.7454,8.1517
475,0.77,3.9468,-0.0098,1.9083,2.0385,0.0189,-0.1717,3.0230,9.0614
476,0.79,3.9459,+0.0000,1.8943,2.0516,0.0223,-0.0696,3.1413,8.6732
477,0.77,3.9452,+0.0047,1.8987,2.0465,0.0230,-0.1784,2.8753,8.8125
478,0.76,3.9370,+0.0115,1.8963,2.0407,0.0544,-0.1813,3.0967,8.7419
479,0.77,3.9273,+0.0036,1.9021,2.0253,0.0210,-0.2126,2.5986,8.2803
480,0.78,3.9381,-0.0047,1.9073,2.0308,0.0195,-0.0093,3.0284,9.1004
481,0.76,3.9198,+0.0100,1.9002,2.0196,0.0126,+0.0448,2.9357,8.4536
482,0.79,3.9301,-0.0079,1.9068,2.0232,0.0180,+0.1666,2.9332,8.5049
483,0.77,3.9331,+0.0002,1.9224,2.0107,0.0423,-0.2071,2.9198,8.3221
484,0.77,3.9274,-0.0046,1.9048,2.0226,0.0256,-0.0782,3.0214,8.3327
485,0.77,3.9265,+0.0241,1.9164,2.0101,0.0278,-0.0196,3.1575,9.0414
486,0.76,3.9270,-0.0037,1.9195,2.0075,0.0203,-0.0396,2.7017,8.8596
487,0.77,3.9375,-0.0059,1.9278,2.0097,0.0323,-0.0791,3.3470,8.6583
488,0.77,3.9047,-0.0029,1.9331,1.9716,0.0690,+0.1997,2.8817,7.9279
489,0.77,3.9416,+0.0005,1.9160,2.0255,0.0169,-0.0346,3.1584,8.2436
490,0.77,3.9120,+0.0063,1.9091,2.0029,0.0291,+0.1832,3.0880,8.0770
491,0.76,3.9378,+0.0050,1.8918,2.0460,0.0409,+0.1379,3.0532,7.9265
492,0.77,3.9289,+0.0108,1.8948,2.0341,0.0149,+0.1901,3.0996,7.9011
493,0.79,3.9574,+0.0153,1.9204,2.0370,0.0443,+0.1648,3.3461,8.3408
494,0.75,3.9247,-0.0143,1.9193,2.0054,0.0370,+0.3488,3.2138,7.6012
495,0.76,3.9371,-0.0063,1.9116,2.0255,0.0174,+0.3063,3.2575,8.1491
496,0.76,3.9331,+0.0051,1.9085,2.0246,0.0285,+0.2307,3.2867,8.4248
497,0.77,3.9435,+0.0081,1.9259,2.0175,0.0271,+0.0981,3.2501,8.6810
498,0.77,3.9200,+0.0103,1.9066,2.0134,0.0185,+0.1049,3.2227,7.8967
499,0.77,3.9197,-0.0045,1.8942,2.0255,0.0160,+0.1916,2.8930,7.7751
